Date,Open,High,Low,Close,Adj Close,Volume
2019-01-09,0.008419,0.008977,0.008133,0.008472,0.008472,5117
2019-01-10,0.008479,0.008737,0.006686,0.006686,0.006686,5168
2019-01-11,0.006684,0.007486,0.006001,0.006035,0.006035,13661
2019-01-12,0.006066,0.006084,0.005725,0.005783,0.005783,6567
2019-01-13,0.005778,0.005907,0.005582,0.005637,0.005637,926
2019-01-14,0.005641,0.005646,0.005184,0.005514,0.005514,19428
2019-01-15,0.005510,0.006259,0.005447,0.005990,0.005990,14248
2019-01-16,0.005980,0.006501,0.005853,0.006242,0.006242,7854
2019-01-17,0.006243,0.006384,0.006034,0.006213,0.006213,7245
2019-01-18,0.006174,0.006216,0.005861,0.006067,0.006067,7557
2019-01-19,0.006068,0.006241,0.006055,0.006187,0.006187,1003
2019-01-20,0.006181,0.006219,0.005882,0.005934,0.005934,7691
2019-01-21,0.005904,0.006234,0.005781,0.006217,0.006217,14556
2019-01-22,0.006221,0.006989,0.006148,0.006845,0.006845,6641
2019-01-23,0.006845,0.007547,0.006645,0.007234,0.007234,11619
2019-01-24,0.007233,0.007284,0.007067,0.007132,0.007132,7424
2019-01-25,0.007148,0.007175,0.006631,0.006737,0.006737,9546
2019-01-26,0.006737,0.007242,0.006595,0.007053,0.007053,11237
2019-01-27,0.007093,0.007135,0.006899,0.006974,0.006974,3734
2019-01-28,0.006980,0.007124,0.006475,0.006672,0.006672,7251
2019-01-29,0.006643,0.006682,0.006215,0.006360,0.006360,13903
2019-01-30,0.006331,0.006398,0.005875,0.005957,0.005957,15395
2019-01-31,0.005956,0.005990,0.005660,0.005766,0.005766,9042
2019-02-01,0.005705,0.005782,0.004552,0.004600,0.004600,24261
2019-02-02,0.004559,0.004796,0.004537,0.004778,0.004778,2310
2019-02-03,0.004815,0.004815,0.004537,0.004561,0.004561,10611
2019-02-04,0.004577,0.004800,0.004532,0.004744,0.004744,6227
2019-02-05,0.004729,0.004819,0.004557,0.004782,0.004782,1590
2019-02-06,0.004762,0.004778,0.004575,0.004702,0.004702,473
2019-02-07,0.004703,0.004758,0.004634,0.004758,0.004758,424
2019-02-08,0.004759,0.005065,0.004483,0.005027,0.005027,4757
2019-02-09,0.005026,0.005096,0.004858,0.004947,0.004947,3869
2019-02-10,0.004952,0.005248,0.004845,0.005179,0.005179,11033
2019-02-11,0.005175,0.005557,0.004973,0.004989,0.004989,14192
2019-02-12,0.004998,0.005264,0.004852,0.004996,0.004996,14746
2019-02-13,0.004995,0.005077,0.004809,0.004970,0.004970,14529
2019-02-14,0.004962,0.005444,0.004962,0.005376,0.005376,17365
2019-02-15,0.005347,0.005391,0.005173,0.005274,0.005274,17188
2019-02-16,0.005277,0.005331,0.005033,0.005044,0.005044,5658
2019-02-17,0.005043,0.005114,0.005021,0.005097,0.005097,5498
2019-02-18,0.005099,0.006182,0.005095,0.006106,0.006106,17824
2019-02-19,0.006113,0.006906,0.006098,0.006755,0.006755,16194
2019-02-20,0.006750,0.006766,0.006545,0.006766,0.006766,11080
2019-02-21,0.006764,0.006764,0.006313,0.006368,0.006368,14786
2019-02-22,0.006357,0.008006,0.006357,0.007569,0.007569,25653
2019-02-23,0.007515,0.007873,0.007389,0.007825,0.007825,4593
2019-02-24,0.007709,0.007964,0.007192,0.007297,0.007297,3648
2019-02-25,0.007311,0.007353,0.006449,0.006838,0.006838,8916
2019-02-26,0.006818,0.007547,0.006773,0.007127,0.007127,10937
2019-02-27,0.007249,0.007254,0.007005,0.007060,0.007060,1542
2019-02-28,0.007068,0.007542,0.007060,0.007432,0.007432,7905
2019-03-01,0.007423,0.007458,0.007284,0.007321,0.007321,5307
2019-03-02,0.007309,0.007363,0.007266,0.007296,0.007296,0
2019-03-03,0.007289,0.007324,0.006813,0.006836,0.006836,19
2019-03-04,0.006846,0.007354,0.006508,0.006692,0.006692,13326
2019-03-05,0.006696,0.007273,0.006238,0.007174,0.007174,4722
2019-03-06,0.007163,0.007225,0.006804,0.006832,0.006832,5020
2019-03-07,0.006833,0.007740,0.006823,0.007500,0.007500,31109
2019-03-08,0.007508,0.007525,0.007259,0.007407,0.007407,7776
2019-03-09,0.007363,0.007611,0.007304,0.007529,0.007529,4453
2019-03-10,0.007498,0.007577,0.007305,0.007458,0.007458,3413
2019-03-11,0.007423,0.007698,0.007262,0.007446,0.007446,16162
2019-03-12,0.007454,0.007868,0.007175,0.007688,0.007688,25447
2019-03-13,0.007706,0.007789,0.007606,0.007720,0.007720,12420
2019-03-14,0.007717,0.007790,0.007474,0.007528,0.007528,15710
2019-03-15,0.007522,0.007867,0.007518,0.007721,0.007721,12984
2019-03-16,0.007721,0.008044,0.007719,0.007969,0.007969,423
2019-03-17,0.007970,0.007970,0.007756,0.007756,0.007756,489
2019-03-18,0.007803,0.007803,0.007372,0.007408,0.007408,25792
2019-03-19,0.007412,0.007570,0.007024,0.007210,0.007210,22422
2019-03-20,0.007128,0.007230,0.007003,0.007133,0.007133,21014
2019-03-21,0.007184,0.008343,0.007134,0.007489,0.007489,30508
2019-03-22,0.007482,0.008010,0.007405,0.007834,0.007834,19952
2019-03-23,0.007745,0.007910,0.005873,0.006491,0.006491,11942
2019-03-24,0.006484,0.006825,0.005876,0.005901,0.005901,5448
2019-03-25,0.005911,0.007063,0.005894,0.006979,0.006979,21631
2019-03-26,0.006953,0.007518,0.006913,0.007121,0.007121,24928
2019-03-27,0.007125,0.008212,0.007067,0.008156,0.008156,26916
2019-03-28,0.008111,0.008141,0.007779,0.007842,0.007842,27850
2019-03-29,0.007842,0.007905,0.007312,0.007482,0.007482,22975
2019-03-30,0.007467,0.007965,0.007305,0.007382,0.007382,2832
2019-03-31,0.007382,0.007394,0.007351,0.007379,0.007379,0
2019-04-01,0.007375,0.008268,0.007034,0.008213,0.008213,27903
2019-04-02,0.008220,0.009388,0.008036,0.008137,0.008137,26705
2019-04-03,0.008092,0.010974,0.007918,0.010225,0.010225,40989
2019-04-04,0.010230,0.010417,0.009563,0.009778,0.009778,30726
2019-04-05,0.009777,0.010103,0.009697,0.010022,0.010022,14239
2019-04-06,0.009974,0.010221,0.009789,0.009906,0.009906,8493
2019-04-07,0.009895,0.010155,0.009888,0.010100,0.010100,0
2019-04-08,0.010100,0.010274,0.009595,0.010033,0.010033,34571
2019-04-09,0.010033,0.010034,0.008760,0.008935,0.008935,26722
2019-04-10,0.008829,0.009899,0.008709,0.009564,0.009564,33093
2019-04-11,0.009569,0.009614,0.008197,0.008441,0.008441,31595
2019-04-12,0.008438,0.008781,0.008075,0.008281,0.008281,30980
2019-04-13,0.008281,0.008338,0.008162,0.008283,0.008283,19228
2019-04-14,0.008283,0.008386,0.007970,0.008195,0.008195,18452
2019-04-15,0.008195,0.008482,0.007956,0.008026,0.008026,25715
2019-04-16,0.008126,0.008753,0.007909,0.008555,0.008555,29554
2019-04-17,0.008552,0.008788,0.008169,0.008576,0.008576,17607
2019-04-18,0.008580,0.009173,0.008479,0.008982,0.008982,21569
2019-04-19,0.008931,0.008981,0.008264,0.008667,0.008667,25643
2019-04-20,0.008564,0.008821,0.008363,0.008609,0.008609,15022
2019-04-21,0.008612,0.008733,0.008164,0.008412,0.008412,14581
2019-04-22,0.008461,0.009377,0.008405,0.009247,0.009247,23273
2019-04-23,0.009247,0.009598,0.008941,0.009313,0.009313,19505
2019-04-24,0.009313,0.009368,0.008648,0.008816,0.008816,23938
2019-04-25,0.008816,0.008853,0.007904,0.008082,0.008082,18339
2019-04-26,0.008109,0.008184,0.007835,0.007993,0.007993,19529
2019-04-27,0.007946,0.008028,0.007891,0.007945,0.007945,9030
2019-04-28,0.007942,0.008045,0.007854,0.007911,0.007911,0
2019-04-29,0.007915,0.007921,0.007030,0.007444,0.007444,22716
2019-04-30,0.007445,0.008138,0.007148,0.007652,0.007652,16265
2019-05-01,0.007650,0.007738,0.007294,0.007559,0.007559,11680
2019-05-02,0.007508,0.007995,0.007492,0.007653,0.007653,13944
2019-05-03,0.007651,0.008549,0.007587,0.008483,0.008483,14840
2019-05-04,0.008368,0.008600,0.007711,0.008226,0.008226,12957
2019-05-05,0.008224,0.008731,0.007979,0.008444,0.008444,34988
2019-05-06,0.008497,0.008567,0.007799,0.008039,0.008039,30982
2019-05-07,0.008094,0.008707,0.008038,0.008292,0.008292,29341
2019-05-08,0.008225,0.008499,0.008043,0.008309,0.008309,31349
2019-05-09,0.008309,0.008796,0.008309,0.008638,0.008638,22645
2019-05-10,0.008695,0.008948,0.008146,0.008535,0.008535,34570
2019-05-11,0.008549,0.009835,0.008444,0.009643,0.009643,17318
2019-05-12,0.009566,0.010047,0.009079,0.009271,0.009271,21718
2019-05-13,0.009271,0.011320,0.009152,0.011010,0.011010,35061
2019-05-14,0.011016,0.011196,0.010201,0.010616,0.010616,15750
2019-05-15,0.010610,0.010846,0.010172,0.010491,0.010491,20170
2019-05-16,0.010482,0.010678,0.008846,0.009065,0.009065,19706
2019-05-17,0.009135,0.009474,0.007627,0.009223,0.009223,27394
2019-05-18,0.009223,0.009554,0.009104,0.009433,0.009433,1408
2019-05-19,0.009429,0.010626,0.009413,0.010246,0.010246,3011
2019-05-20,0.010246,0.010426,0.009648,0.010217,0.010217,16895
2019-05-21,0.010211,0.010254,0.009657,0.009873,0.009873,18388
2019-05-22,0.009873,0.010144,0.009034,0.009108,0.009108,19304
2019-05-23,0.009108,0.009130,0.007887,0.008276,0.008276,29023
2019-05-24,0.008279,0.008835,0.007723,0.007749,0.007749,21626
2019-05-25,0.007749,0.010516,0.007385,0.010152,0.010152,41896
2019-05-26,0.010139,0.011150,0.009740,0.011023,0.011023,9559
2019-05-27,0.011028,0.011435,0.009944,0.010129,0.010129,23526
2019-05-28,0.010124,0.010968,0.009905,0.010733,0.010733,24022
2019-05-29,0.010730,0.010730,0.010044,0.010484,0.010484,47848
2019-05-30,0.010484,0.010810,0.009695,0.009850,0.009850,33360
2019-05-31,0.009850,0.009954,0.008423,0.008988,0.008988,49966
2019-06-01,0.008986,0.009166,0.008691,0.008980,0.008980,35694
2019-06-02,0.008980,0.009146,0.008803,0.009079,0.009079,27047
2019-06-03,0.009079,0.009216,0.008485,0.008581,0.008581,33710
2019-06-04,0.008570,0.008570,0.007404,0.007685,0.007685,36948
2019-06-05,0.007685,0.008561,0.007323,0.008335,0.008335,43165
2019-06-06,0.008336,0.008555,0.007613,0.007884,0.007884,31024
2019-06-07,0.007884,0.008369,0.007846,0.008172,0.008172,8234
2019-06-08,0.008251,0.008431,0.007805,0.007922,0.007922,11308
2019-06-09,0.007923,0.007960,0.007706,0.007759,0.007759,0
2019-06-10,0.007759,0.007807,0.007022,0.007434,0.007434,39363
2019-06-11,0.007521,0.008257,0.007325,0.007898,0.007898,34684
2019-06-12,0.007914,0.008081,0.007455,0.007720,0.007720,35281
2019-06-13,0.007725,0.008316,0.006315,0.006329,0.006329,44275
2019-06-14,0.006334,0.007856,0.006326,0.007722,0.007722,28828
2019-06-15,0.007725,0.007877,0.007472,0.007773,0.007773,16264
2019-06-16,0.007773,0.008173,0.007744,0.007818,0.007818,5680
2019-06-17,0.007818,0.007967,0.004641,0.007092,0.007092,29272
2019-06-18,0.007089,0.008396,0.006507,0.007701,0.007701,24011
2019-06-19,0.007706,0.007791,0.007004,0.007324,0.007324,25260
2019-06-20,0.007323,0.007702,0.007129,0.007514,0.007514,23644
2019-06-21,0.007614,0.007894,0.007224,0.007801,0.007801,31659
2019-06-22,0.007824,0.008714,0.007594,0.008024,0.008024,22886
2019-06-23,0.008025,0.008328,0.007900,0.008026,0.008026,9
2019-06-24,0.008026,0.008900,0.006503,0.008477,0.008477,46981
2019-06-25,0.008257,0.008538,0.007129,0.008017,0.008017,47041
2019-06-26,0.008017,0.009075,0.007832,0.008446,0.008446,24082
2019-06-27,0.008446,0.008738,0.006058,0.006463,0.006463,51617
2019-06-28,0.006474,0.008442,0.006250,0.008175,0.008175,52961
2019-06-29,0.008181,0.008321,0.007453,0.007756,0.007756,15549
2019-06-30,0.007750,0.008019,0.007021,0.007097,0.007097,17303
2019-07-01,0.007097,0.007315,0.005990,0.006337,0.006337,40856
2019-07-02,0.006443,0.008467,0.006173,0.008435,0.008435,55096
2019-07-03,0.008435,0.008850,0.007823,0.008608,0.008608,39383
2019-07-04,0.008488,0.008653,0.006935,0.007059,0.007059,42572
2019-07-05,0.007057,0.008127,0.006317,0.007020,0.007020,54677
2019-07-06,0.007016,0.007667,0.006966,0.007168,0.007168,22366
2019-07-07,0.007168,0.007431,0.006808,0.006982,0.006982,10196
2019-07-08,0.006981,0.008557,0.006631,0.008349,0.008349,40493
2019-07-09,0.008352,0.008601,0.006696,0.007289,0.007289,33685
2019-07-10,0.007664,0.008286,0.006500,0.007163,0.007163,25230
2019-07-11,0.007164,0.007164,0.005454,0.005566,0.005566,12617
2019-07-12,0.005570,0.006900,0.005136,0.006496,0.006496,27829
2019-07-13,0.006499,0.006617,0.004803,0.005346,0.005346,15681
2019-07-14,0.005349,0.005492,0.004678,0.004913,0.004913,7416
2019-07-15,0.004915,0.005074,0.003994,0.004687,0.004687,30943
2019-07-16,0.004573,0.006500,0.004573,0.004883,0.004883,27337
2019-07-17,0.004873,0.004957,0.003996,0.004355,0.004355,21274
2019-07-18,0.004358,0.004992,0.004209,0.004900,0.004900,25225
2019-07-19,0.004900,0.004928,0.004349,0.004420,0.004420,13653
2019-07-20,0.004527,0.004752,0.004382,0.004527,0.004527,13575
2019-07-21,0.004527,0.004660,0.004337,0.004447,0.004447,2089
2019-07-22,0.004449,0.005153,0.004030,0.004856,0.004856,22772
2019-07-23,0.004856,0.006370,0.004633,0.005140,0.005140,36146
2019-07-24,0.005140,0.005140,0.004327,0.004413,0.004413,23185
2019-07-25,0.004509,0.005160,0.004394,0.004851,0.004851,22238
2019-07-26,0.004948,0.004970,0.003925,0.003947,0.003947,18322
2019-07-27,0.003947,0.004360,0.003860,0.003885,0.003885,3848
2019-07-28,0.003885,0.003927,0.003691,0.003813,0.003813,1070
2019-07-29,0.003813,0.005765,0.003570,0.004094,0.004094,41955
2019-07-30,0.004188,0.004195,0.003580,0.003739,0.003739,22152
2019-07-31,0.003738,0.003968,0.003099,0.003324,0.003324,15640
2019-08-01,0.003326,0.003503,0.003079,0.003120,0.003120,10143
2019-08-02,0.003225,0.004099,0.002812,0.003773,0.003773,36176
2019-08-03,0.003772,0.004215,0.003562,0.003680,0.003680,1080
2019-08-04,0.003681,0.003699,0.003496,0.003621,0.003621,9
2019-08-05,0.003620,0.004464,0.003242,0.004258,0.004258,27875
2019-08-06,0.004253,0.010444,0.004224,0.009753,0.009753,65173
2019-08-07,0.009751,0.010552,0.009669,0.010157,0.010157,32965
2019-08-08,0.010157,0.011135,0.010108,0.010649,0.010649,47540
2019-08-09,0.010644,0.010771,0.008945,0.009366,0.009366,39936
2019-08-10,0.009366,0.009707,0.008715,0.009080,0.009080,27593
2019-08-11,0.009074,0.009341,0.008526,0.008634,0.008634,8280
2019-08-12,0.008637,0.011839,0.008571,0.011668,0.011668,64204
2019-08-13,0.011670,0.011838,0.010373,0.010470,0.010470,36776
2019-08-14,0.010424,0.010465,0.009258,0.009321,0.009321,38104
2019-08-15,0.009321,0.013098,0.008686,0.009091,0.009091,53658
2019-08-16,0.009082,0.009680,0.008440,0.008886,0.008886,37611
2019-08-17,0.008909,0.008982,0.008631,0.008788,0.008788,26862
2019-08-18,0.008777,0.009132,0.008641,0.008987,0.008987,26686
2019-08-19,0.008991,0.009237,0.008731,0.009237,0.009237,30586
2019-08-20,0.009237,0.009243,0.007891,0.008090,0.008090,28603
2019-08-21,0.008078,0.008595,0.007191,0.007336,0.007336,35121
2019-08-22,0.007346,0.008190,0.007103,0.008088,0.008088,40579
2019-08-23,0.008088,0.008106,0.007716,0.008041,0.008041,28986
2019-08-24,0.008040,0.008058,0.007672,0.007847,0.007847,23592
2019-08-25,0.007847,0.007973,0.007693,0.007804,0.007804,23903
2019-08-26,0.007785,0.008272,0.007310,0.007423,0.007423,30438
2019-08-27,0.007394,0.007420,0.006530,0.006653,0.006653,28088
2019-08-28,0.006644,0.008835,0.006132,0.008381,0.008381,41119
2019-08-29,0.008361,0.010066,0.006890,0.007021,0.007021,46695
2019-08-30,0.007021,0.007295,0.006248,0.007219,0.007219,27241
2019-08-31,0.007222,0.007325,0.007186,0.007261,0.007261,20306
2019-09-01,0.007263,0.007404,0.007216,0.007360,0.007360,20514
2019-09-02,0.007351,0.007966,0.007339,0.007919,0.007919,22069
2019-09-03,0.007920,0.008869,0.007870,0.008742,0.008742,30909
2019-09-04,0.008742,0.008756,0.007338,0.007497,0.007497,32147
2019-09-05,0.007497,0.007729,0.007414,0.007675,0.007675,22644
2019-09-06,0.007675,0.008263,0.007623,0.007813,0.007813,15329
2019-09-07,0.007829,0.008009,0.007790,0.007939,0.007939,24044
2019-09-08,0.007932,0.008013,0.007838,0.007925,0.007925,20113
2019-09-09,0.007925,0.009481,0.004593,0.006965,0.006965,47284
2019-09-10,0.006963,0.007261,0.006887,0.007063,0.007063,24015
2019-09-11,0.007063,0.009600,0.007027,0.009574,0.009574,51110
2019-09-12,0.009557,0.011168,0.007679,0.007994,0.007994,56254
2019-09-13,0.008006,0.008044,0.007749,0.007976,0.007976,23241
2019-09-14,0.007918,0.008113,0.007794,0.008055,0.008055,9706
2019-09-15,0.008055,0.008070,0.007806,0.007904,0.007904,18215
2019-09-16,0.007956,0.008013,0.005542,0.006373,0.006373,32172
2019-09-17,0.006373,0.007487,0.006292,0.007381,0.007381,32937
2019-09-18,0.007343,0.007703,0.006902,0.007280,0.007280,34854
2019-09-19,0.007321,0.008897,0.007200,0.008802,0.008802,60899
2019-09-20,0.008835,0.013122,0.008721,0.013039,0.013039,78904
2019-09-21,0.013036,0.013070,0.012391,0.012448,0.012448,36916
2019-09-22,0.012416,0.013306,0.012366,0.013220,0.013220,39603
2019-09-23,0.013264,0.015874,0.011549,0.011550,0.011550,77024
2019-09-24,0.011552,0.011608,0.007351,0.007786,0.007786,43345
2019-09-25,0.007961,0.008157,0.004252,0.004743,0.004743,38265
2019-09-26,0.004572,0.005339,0.003993,0.004554,0.004554,24594
2019-09-27,0.004627,0.004659,0.003563,0.004026,0.004026,12770
2019-09-28,0.003830,0.004141,0.003437,0.003493,0.003493,9152
2019-09-29,0.003512,0.004196,0.003104,0.003157,0.003157,3336
2019-09-30,0.003157,0.003231,0.003025,0.003216,0.003216,3178
2019-10-01,0.003216,0.003306,0.003168,0.003210,0.003210,3091
2019-10-02,0.003210,0.003331,0.003164,0.003321,0.003321,3193
2019-10-03,0.003328,0.003340,0.003221,0.003277,0.003277,3125
2019-10-04,0.003277,0.003279,0.003219,0.003256,0.003256,3075
2019-10-05,0.003256,0.003267,0.003177,0.003215,0.003215,2984
2019-10-06,0.003199,0.003228,0.002582,0.002677,0.002677,2478
2019-10-07,0.002673,0.002688,0.002393,0.002629,0.002629,4887
2019-10-08,0.002628,0.002721,0.002474,0.002504,0.002504,21078
2019-10-09,0.002504,0.002674,0.002493,0.002637,0.002637,12023
2019-10-10,0.002637,0.002957,0.002621,0.002884,0.002884,34523
2019-10-11,0.002886,0.002907,0.002440,0.002483,0.002483,20444
2019-10-12,0.002466,0.002652,0.002426,0.002532,0.002532,28273
2019-10-13,0.002540,0.002588,0.002499,0.002518,0.002518,8724
2019-10-14,0.002518,0.002819,0.002451,0.002817,0.002817,26585
2019-10-15,0.002819,0.003359,0.002585,0.002624,0.002624,26380
2019-10-16,0.002624,0.003262,0.002426,0.002856,0.002856,31608
2019-10-17,0.002849,0.003276,0.002719,0.003201,0.003201,20098
