Date,Open,High,Low,Close,Adj Close,Volume
2022-06-18,0.011250,0.011327,0.010633,0.010868,0.010868,3004928
2022-06-19,0.010867,0.010960,0.010732,0.010835,0.010835,2731440
2022-06-20,0.010834,0.011342,0.010798,0.011334,0.011334,2932494
2022-06-21,0.011352,0.011406,0.011042,0.011086,0.011086,3188942
2022-06-22,0.011086,0.011117,0.010619,0.010648,0.010648,2883022
2022-06-23,0.010646,0.010736,0.010504,0.010564,0.010564,2511166
2022-06-24,0.010566,0.011096,0.010566,0.011024,0.011024,2643940
2022-06-25,0.011027,0.011091,0.010461,0.010761,0.010761,3029251
2022-06-26,0.010761,0.011011,0.010715,0.010870,0.010870,2837776
2022-06-27,0.010870,0.010892,0.010725,0.010801,0.010801,2636967
2022-06-28,0.010800,0.010924,0.010688,0.010913,0.010913,2663428
2022-06-29,0.010948,0.011034,0.010128,0.010144,0.010144,2216310
2022-06-30,0.010145,0.010213,0.009839,0.009905,0.009905,2050269
2022-07-01,0.009905,0.009978,0.009681,0.009681,0.009681,1973349
2022-07-02,0.009686,0.009897,0.009669,0.009883,0.009883,1975716
2022-07-03,0.009877,0.009892,0.009733,0.009752,0.009752,1813962
2022-07-04,0.009761,0.009800,0.009647,0.009724,0.009724,1984589
2022-07-05,0.009723,0.009823,0.009596,0.009729,0.009729,2182148
2022-07-06,0.009737,0.009737,0.009302,0.009308,0.009308,2111108
2022-07-07,0.009307,0.009348,0.009115,0.009234,0.009234,1544938
2022-07-08,0.009232,0.009472,0.009189,0.009465,0.009465,2198739
2022-07-09,0.009467,0.010030,0.009323,0.009868,0.009868,2399388
2022-07-10,0.009868,0.014269,0.009746,0.012902,0.012902,7682367
2022-07-11,0.012902,0.013007,0.011077,0.011086,0.011086,3125997
2022-07-12,0.011085,0.011115,0.010689,0.010692,0.010692,1992487
2022-07-13,0.010691,0.010698,0.009995,0.009995,0.009995,1680935
2022-07-14,0.010001,0.010238,0.009913,0.010153,0.010153,1764804
2022-07-15,0.010152,0.010274,0.009813,0.009970,0.009970,1790548
2022-07-16,0.009969,0.010067,0.009653,0.009653,0.009653,1812676
2022-07-17,0.009652,0.009813,0.009615,0.009631,0.009631,1761445
2022-07-18,0.009629,0.010118,0.009608,0.009971,0.009971,1764885
2022-07-19,0.009970,0.010419,0.009962,0.010346,0.010346,1758836
2022-07-20,0.010346,0.010365,0.010048,0.010065,0.010065,1580611
2022-07-21,0.010065,0.010076,0.009868,0.009938,0.009938,1541914
2022-07-22,0.009939,0.009948,0.009762,0.009809,0.009809,1604734
2022-07-23,0.009807,0.009861,0.009723,0.009741,0.009741,1710565
2022-07-24,0.009744,0.009791,0.009614,0.009677,0.009677,1648841
2022-07-25,0.009675,0.009722,0.009494,0.009500,0.009500,1716531
2022-07-26,0.009495,0.009938,0.009466,0.009936,0.009936,1796920
2022-07-27,0.009936,0.010013,0.009719,0.009836,0.009836,1824796
2022-07-28,0.009835,0.009930,0.009699,0.009803,0.009803,1780998
2022-07-29,0.009803,0.009914,0.009644,0.009648,0.009648,1763636
2022-07-30,0.009634,0.010230,0.009490,0.010053,0.010053,2050824
2022-07-31,0.010053,0.010166,0.009943,0.010045,0.010045,1482903
2022-08-01,0.010057,0.010220,0.010018,0.010146,0.010146,1453794
2022-08-02,0.010146,0.010899,0.010146,0.010760,0.010760,1860978
2022-08-03,0.010755,0.011407,0.010620,0.011019,0.011019,3315351
2022-08-04,0.011007,0.015876,0.010982,0.015756,0.015756,9669914
2022-08-05,0.015723,0.020576,0.014969,0.015075,0.015075,9687418
2022-08-06,0.015075,0.015338,0.014805,0.014903,0.014903,5025309
2022-08-07,0.014903,0.015799,0.014687,0.015763,0.015763,3678574
2022-08-08,0.015753,0.018683,0.015628,0.018675,0.018675,6696584
2022-08-09,0.018688,0.019304,0.018103,0.019268,0.019268,5630992
2022-08-10,0.019266,0.025547,0.019115,0.024009,0.024009,16343890
2022-08-11,0.024021,0.025700,0.023255,0.025091,0.025091,13130118
2022-08-12,0.025068,0.028631,0.024579,0.024799,0.024799,11845334
2022-08-13,0.024806,0.024806,0.020839,0.021294,0.021294,9612813
2022-08-14,0.021298,0.029761,0.021075,0.026808,0.026808,19836444
2022-08-15,0.026808,0.030346,0.023243,0.025022,0.025022,13603047
2022-08-16,0.025028,0.027127,0.024706,0.026669,0.026669,12226476
2022-08-17,0.026671,0.027469,0.024222,0.024469,0.024469,8556646
2022-08-18,0.024477,0.026526,0.024185,0.026443,0.026443,9747772
2022-08-19,0.026439,0.026444,0.022527,0.022661,0.022661,10633734
2022-08-20,0.022665,0.032194,0.022626,0.030635,0.030635,21627243
2022-08-21,0.030667,0.037502,0.030617,0.036497,0.036497,29537270
2022-08-22,0.036490,0.039601,0.026279,0.027584,0.027584,24259409
2022-08-23,0.027590,0.029548,0.026221,0.026382,0.026382,10758419
2022-08-24,0.026384,0.026388,0.023687,0.023692,0.023692,8750854
2022-08-25,0.023695,0.023744,0.015498,0.018820,0.018820,16799710
2022-08-26,0.018816,0.021232,0.017972,0.018762,0.018762,7099791
2022-08-27,0.018766,0.025432,0.017869,0.025178,0.025178,17682141
2022-08-28,0.025135,0.025135,0.021099,0.021865,0.021865,7780981
2022-08-29,0.021864,0.023593,0.021836,0.023495,0.023495,8998060
2022-08-30,0.023489,0.023796,0.020799,0.021529,0.021529,10039938
2022-08-31,0.021535,0.021910,0.020554,0.020574,0.020574,6480511
2022-09-01,0.020564,0.021756,0.020325,0.020965,0.020965,6626212
2022-09-02,0.020960,0.021097,0.016825,0.018017,0.018017,9222538
2022-09-03,0.018016,0.018188,0.016556,0.016834,0.016834,5967536
2022-09-04,0.016858,0.017025,0.015051,0.015445,0.015445,6033418
2022-09-05,0.015443,0.015459,0.013931,0.014082,0.014082,5599562
2022-09-06,0.014073,0.016422,0.012880,0.013042,0.013042,7697180
2022-09-07,0.013044,0.013764,0.012093,0.012121,0.012121,6155111
2022-09-08,0.012121,0.012252,0.011677,0.011835,0.011835,4441825
2022-09-09,0.011837,0.011850,0.011429,0.011552,0.011552,4324552
2022-09-10,0.011550,0.012636,0.011518,0.012356,0.012356,5333255
2022-09-11,0.012350,0.014010,0.012280,0.013017,0.013017,7692710
2022-09-12,0.013018,0.013018,0.012135,0.012211,0.012211,3070994
2022-09-13,0.012209,0.012351,0.011753,0.011770,0.011770,3190144
2022-09-14,0.011815,0.012208,0.011319,0.011377,0.011377,3172884
2022-09-15,0.011375,0.011687,0.011327,0.011535,0.011535,3297107
