Date,Open,High,Low,Close,Adj Close,Volume
2021-09-15,0.046622,0.047966,0.046306,0.047692,0.047692,0
2021-09-16,0.047695,0.048002,0.046609,0.047300,0.047300,0
2021-09-17,0.047293,0.047674,0.046386,0.046756,0.046756,0
2021-09-18,0.046795,0.048324,0.046616,0.048247,0.048247,0
2021-09-19,0.048278,0.048328,0.046920,0.047272,0.047272,0
2021-09-20,0.047260,0.052735,0.034135,0.051454,0.051454,0
2021-09-21,0.051413,0.052329,0.047745,0.048668,0.048668,0
2021-09-22,0.048832,0.052774,0.048751,0.052302,0.052302,0
2021-09-23,0.052289,0.053931,0.051731,0.053879,0.053879,0
2021-09-24,0.053874,0.054097,0.049124,0.051411,0.051411,0
2021-09-25,0.051408,0.051596,0.050112,0.051260,0.051260,0
2021-09-26,0.051260,0.052389,0.045820,0.046262,0.046262,0
2021-09-27,0.046233,0.047415,0.045144,0.045192,0.045192,0
2021-09-28,0.045192,0.046197,0.044449,0.044664,0.044664,0
2021-09-29,0.044728,0.046374,0.044504,0.045271,0.045271,0
2021-09-30,0.045305,0.054059,0.045175,0.053848,0.053848,0
2021-10-01,0.053863,0.059170,0.041564,0.043327,0.043327,0
2021-10-02,0.043305,0.046340,0.042719,0.045822,0.045822,0
2021-10-03,0.045803,0.047034,0.043831,0.046266,0.046266,0
2021-10-04,0.046272,0.047479,0.045163,0.047146,0.047146,0
2021-10-05,0.047148,0.049766,0.047110,0.049431,0.049431,0
2021-10-06,0.049454,0.053346,0.048469,0.053180,0.053180,0
2021-10-07,0.053147,0.053147,0.051384,0.051651,0.051651,0
2021-10-08,0.051654,0.052632,0.048704,0.051796,0.051796,0
2021-10-09,0.051809,0.053182,0.051586,0.052761,0.052761,0
2021-10-10,0.052769,0.054145,0.052094,0.052617,0.052617,0
2021-10-11,0.052581,0.059527,0.046352,0.059187,0.059187,0
2021-10-12,0.059209,0.061041,0.058135,0.060548,0.060548,0
2021-10-13,0.060524,0.062881,0.058721,0.062581,0.062581,0
2021-10-14,0.062567,0.069636,0.062330,0.068801,0.068801,0
2021-10-15,0.068786,0.071909,0.048951,0.056081,0.056081,0
2021-10-16,0.056050,0.062359,0.039984,0.040184,0.040184,0
2021-10-17,0.040189,0.061646,0.039827,0.061570,0.061570,0
2021-10-18,0.061554,0.062615,0.060013,0.062026,0.062026,0
2021-10-19,0.062043,0.064435,0.061623,0.064255,0.064255,0
2021-10-20,0.064262,0.066930,0.045975,0.066001,0.066001,0
2021-10-21,0.065993,0.066601,0.047209,0.047287,0.047287,0
2021-10-22,0.047280,0.076075,0.047250,0.075871,0.075871,0
2021-10-23,0.075865,0.079408,0.054821,0.055235,0.055235,0
2021-10-24,0.055254,0.060764,0.054033,0.060344,0.060344,0
2021-10-25,0.060322,0.069465,0.049439,0.064284,0.064284,0
2021-10-26,0.064301,0.071486,0.049048,0.068790,0.068790,0
2021-10-27,0.068815,0.075456,0.047167,0.049744,0.049744,0
2021-10-28,0.049710,0.052077,0.044237,0.046067,0.046067,0
2021-10-29,0.046075,0.052859,0.045851,0.052289,0.052289,0
2021-10-30,0.052281,0.052357,0.042899,0.043226,0.043226,0
2021-10-31,0.043322,0.048073,0.038448,0.047827,0.047827,0
2021-11-01,0.047829,0.048687,0.046562,0.047581,0.047581,0
2021-11-02,0.047583,0.051394,0.047325,0.050566,0.050566,0
2021-11-03,0.050581,0.050814,0.048947,0.050371,0.050371,0
2021-11-04,0.050376,0.050499,0.047424,0.047952,0.047952,0
2021-11-05,0.047933,0.048782,0.047459,0.047678,0.047678,0
2021-11-06,0.047634,0.048040,0.046928,0.047991,0.047991,0
2021-11-07,0.048013,0.049395,0.047917,0.049395,0.049395,0
2021-11-08,0.049408,0.052786,0.049408,0.052702,0.052702,0
2021-11-09,0.052689,0.053454,0.051778,0.052238,0.052238,0
2021-11-10,0.052224,0.053647,0.049302,0.050629,0.050629,0
2021-11-11,0.050696,0.051152,0.050061,0.050566,0.050566,0
2021-11-12,0.050594,0.051059,0.048620,0.050116,0.050116,0
2021-11-13,0.050043,0.054194,0.049419,0.054161,0.054161,0
2021-11-14,0.054154,0.055016,0.053464,0.054990,0.054990,0
2021-11-15,0.055038,0.055677,0.053380,0.053477,0.053477,0
2021-11-16,0.053389,0.053526,0.049574,0.050586,0.050586,0
2021-11-17,0.050535,0.051092,0.049153,0.050684,0.050684,0
2021-11-18,0.050703,0.051153,0.048068,0.048390,0.048390,0
2021-11-19,0.048401,0.049598,0.047349,0.049402,0.049402,0
2021-11-20,0.049398,0.050881,0.048849,0.050743,0.050743,0
2021-11-21,0.050771,0.051004,0.049826,0.049921,0.049921,0
2021-11-22,0.049901,0.050376,0.047328,0.047894,0.047894,0
2021-11-23,0.047846,0.048989,0.036310,0.036864,0.036864,0
2021-11-24,0.036844,0.036994,0.035817,0.036024,0.036024,1
2021-11-25,0.036612,0.037987,0.036574,0.036717,0.036717,1
2021-11-26,0.037714,0.037877,0.034303,0.034303,0.034303,0
2021-11-27,0.034285,0.035411,0.034285,0.034983,0.034983,0
2021-11-28,0.035082,0.036732,0.034289,0.036616,0.036616,0
2021-11-29,0.036639,0.037679,0.036347,0.036996,0.036996,0
2021-11-30,0.037011,0.037833,0.035877,0.036483,0.036483,0
2021-12-01,0.036421,0.037787,0.036194,0.036634,0.036634,0
2021-12-02,0.036619,0.061937,0.035773,0.060996,0.060996,19
2021-12-03,0.061030,0.062081,0.056696,0.057886,0.057886,0
2021-12-04,0.058026,0.058217,0.036442,0.036901,0.036901,56
2021-12-05,0.036901,0.037326,0.035893,0.037027,0.037027,0
2021-12-06,0.037060,0.038197,0.035461,0.037892,0.037892,0
2021-12-07,0.037937,0.055348,0.037632,0.038030,0.038030,58
2021-12-08,0.038025,0.060854,0.034136,0.035370,0.035370,113
