Date,Open,High,Low,Close,Adj Close,Volume
2021-09-15,13.315831,13.975874,12.782357,13.605010,13.605010,153888686
2021-09-16,13.612569,13.676490,12.681394,12.940286,12.940286,146743701
2021-09-17,12.925419,13.181986,11.793910,12.161043,12.161043,189682970
2021-09-18,12.161519,13.253943,11.870551,13.220905,13.220905,234375336
2021-09-19,13.228257,13.480370,12.005645,12.005645,12.005645,134274850
2021-09-20,12.007040,12.056610,10.017855,10.017855,10.017855,214974152
2021-09-21,10.067459,10.616990,9.022331,9.204736,9.204736,192052805
2021-09-22,9.191912,10.663021,9.054852,10.629597,10.629597,189583615
2021-09-23,10.629351,11.759217,10.360888,11.661710,11.661710,188237239
2021-09-24,11.629389,11.653824,9.503697,10.089899,10.089899,182177035
2021-09-25,10.088781,10.238751,9.683544,9.892442,9.892442,112638253
2021-09-26,9.901874,10.032943,9.071069,9.694995,9.694995,141155470
2021-09-27,9.717745,10.913737,9.509830,9.671566,9.671566,181041744
2021-09-28,9.665647,9.812044,9.110272,9.147085,9.147085,111549964
2021-09-29,9.177084,9.846715,8.986697,9.193204,9.193204,98493158
2021-09-30,9.189332,9.671976,9.147139,9.664023,9.664023,108254700
2021-10-01,9.668539,11.137871,9.499366,11.007016,11.007016,204391327
2021-10-02,11.000861,11.576729,10.763142,11.142915,11.142915,168206912
2021-10-03,11.143783,11.983815,11.028341,11.544876,11.544876,148068321
2021-10-04,11.546345,11.624252,10.734790,11.125815,11.125815,133163549
2021-10-05,11.129930,11.352377,10.929385,11.034466,11.034466,108320032
2021-10-06,11.043580,11.222106,10.151569,10.757259,10.757259,142843464
2021-10-07,10.759077,10.802405,10.258013,10.274417,10.274417,116649543
2021-10-08,10.273743,10.713117,10.188730,10.289458,10.289458,104385010
2021-10-09,10.289037,10.475748,10.206838,10.280579,10.280579,67861953
2021-10-10,10.286799,10.308139,9.536392,9.591460,9.591460,79092787
2021-10-11,9.579021,9.886364,9.278455,9.444645,9.444645,87990275
2021-10-12,9.448119,9.601200,9.034973,9.601200,9.601200,126121810
2021-10-13,9.590512,10.266010,9.347537,10.036008,10.036008,160249348
2021-10-14,10.040626,10.325972,9.785389,9.865050,9.865050,87451571
2021-10-15,9.883523,10.512178,9.682095,10.178880,10.178880,161823203
2021-10-16,10.202016,10.269215,9.795051,9.830552,9.830552,71802533
2021-10-17,9.827187,10.033829,9.326747,9.576743,9.576743,76953815
2021-10-18,9.549633,9.685587,9.258666,9.326419,9.326419,69707343
2021-10-19,9.332641,9.527862,9.282953,9.454712,9.454712,57365202
2021-10-20,9.450154,10.325456,9.416029,10.318273,10.318273,112954121
2021-10-21,10.315887,10.896544,10.024622,10.201115,10.201115,183064933
2021-10-22,10.210541,11.150633,10.120307,10.591435,10.591435,188631125
2021-10-23,10.591527,10.815268,10.305878,10.452055,10.452055,81099443
2021-10-24,10.450794,10.482461,9.872687,10.231138,10.231138,71127368
2021-10-25,10.230386,11.147590,10.147687,10.645130,10.645130,139753891
2021-10-26,10.631665,10.922564,10.189200,10.314590,10.314590,116887572
2021-10-27,10.312583,10.460534,8.707419,9.295348,9.295348,188235947
